Name,Publisher,Platform,Genre,Release_Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales
Fatal Frame II: Crimson Butterfly Director's Cut,Microsoft Game Studios,XB,Action,2004.0,0.04,0.01,0.0,0.0
Fatal Frame III: The Tormented,Take-Two Interactive,PS2,Action,2005.0,0.04,0.03,0.0,0.01
Fatal Frame: Maiden of Black Water,Nintendo,WiiU,Action,2014.0,0.0,0.03,0.08,0.0
Fatal Fury,Takara,SNES,Fighting,1992.0,0.0,0.0,0.39,0.0
Fatal Fury 2,Takara,SNES,Fighting,1993.0,0.0,0.0,0.45,0.0
Fatal Fury Special,Takara,SNES,Fighting,1994.0,0.0,0.0,0.56,0.0
Fatal Fury: Battle Archives Volume 1,Ignition Entertainment,PS2,Fighting,2006.0,0.02,0.01,0.0,0.0
Fatal Fury: Battle Archives Volume 1 (JP sales),Ignition Entertainment,PS2,Fighting,2006.0,0.0,0.0,0.01,0.0
Fatal Fury: Battle Archives Volume 2,SNK Playmore,PS2,Fighting,2007.0,0.03,0.03,0.0,0.01
Fatal Fury: Battle Archives Volume 2 (JP sales),SNK Playmore,PS2,Fighting,2007.0,0.0,0.0,0.01,0.0
Fatal Fury: Wild Ambition,SNK Playmore,PS,Fighting,1999.0,0.03,0.02,0.0,0.0
Fatal Inertia,Tecmo Koei,X360,Racing,2007.0,0.12,0.0,0.0,0.01
Fate/Extra,Marvelous Interactive,PSP,Role-Playing,2010.0,0.18,0.01,0.1,0.03
Fate/Extra CCC,Marvelous Entertainment,PSP,Action,2013.0,0.0,0.0,0.12,0.0
Fate/Stay Night [Réalta Nua],Kadokawa Shoten,PS2,Adventure,2007.0,0.0,0.0,0.17,0.0
Fate/Stay Night [Réalta Nua],Kadokawa Shoten,PSV,Adventure,2012.0,0.0,0.0,0.06,0.0
Fate/Tiger Colosseum,Capcom,PSP,Fighting,2007.0,0.0,0.0,0.08,0.0
Fate/Tiger Colosseum Upper,Capcom,PSP,Fighting,2008.0,0.0,0.0,0.06,0.0
Fate/Unlimited Codes,Capcom,PS2,Fighting,2008.0,0.0,0.0,0.14,0.0
Fate/Unlimited Codes Portable,Capcom,PSP,Fighting,2009.0,0.0,0.0,0.05,0.0
Fate/hollow ataraxia,Type-Moon,PSV,Adventure,2014.0,0.0,0.0,0.1,0.0
Fate/kaleid liner Prisma Illya,Kadokawa Games,3DS,Action,2014.0,0.0,0.0,0.01,0.0
Fear Effect,Eidos Interactive,PS,Action,1998.0,0.4,0.27,0.0,0.05
Fear Effect 2: Retro Helix,Eidos Interactive,PS,Action,2001.0,0.1,0.07,0.0,0.01
Fear Factor: Unleashed,Hip Interactive,GBA,Action,2004.0,0.1,0.04,0.0,0.0
Feel the Magic XY/XX,Sega,DS,Puzzle,2004.0,0.17,0.0,0.1,0.02
Felony 11-79,ASCII Entertainment,PS,Racing,1997.0,0.06,0.04,0.0,0.01
Ferrari Challenge Trofeo Pirelli,System 3 Arcade Software,PS2,Racing,2008.0,0.06,0.05,0.0,0.02
Ferrari Challenge Trofeo Pirelli,System 3 Arcade Software,PS3,Racing,2008.0,0.0,0.03,0.0,0.01
Ferrari Challenge Trofeo Pirelli Deluxe,System 3 Arcade Software,Wii,Racing,2009.0,0.0,0.02,0.0,0.0
Ferrari F355 Challenge,Sony Computer Entertainment,PS2,Racing,2002.0,0.03,0.02,0.0,0.01
Festa!! Hyper Girls Party,KID,PS2,Adventure,2006.0,0.0,0.0,0.01,0.0
Field & Stream: Total Outdoorsman Challenge,505 Games,X360,Sports,2010.0,0.09,0.0,0.0,0.01
Field Commander,Sony Online Entertainment,PSP,Strategy,2006.0,0.14,0.0,0.0,0.01
Fifi and the Flowertots,Avanquest,DS,Misc,2009.0,0.0,0.09,0.0,0.01
Fight Club,Vivendi Games,PS2,Fighting,2004.0,0.09,0.07,0.0,0.02
Fight Club,Vivendi Games,XB,Fighting,2004.0,0.08,0.02,0.0,0.0
Fight Night 2004,Electronic Arts,PS2,Fighting,2004.0,1.08,0.2,0.0,0.2
Fight Night 2004,Electronic Arts,XB,Fighting,2004.0,0.51,0.15,0.0,0.02
Fight Night Champion,Electronic Arts,PS3,Fighting,2011.0,0.45,0.49,0.0,0.18
Fight Night Champion,Electronic Arts,X360,Fighting,2011.0,0.4,0.31,0.0,0.07
Fight Night Round 2,Electronic Arts,GC,Fighting,2005.0,0.13,0.03,0.0,0.0
Fight Night Round 2,Electronic Arts,PS2,Fighting,2005.0,0.72,0.03,0.0,0.12
Fight Night Round 2,Electronic Arts,XB,Fighting,2005.0,0.42,0.16,0.0,0.02
Fight Night Round 2004,Electronic Arts,XB,Fighting,2004.0,0.46,0.18,0.0,0.03
Fight Night Round 3,Electronic Arts,PS2,Fighting,2006.0,1.07,0.4,0.0,0.1
Fight Night Round 3,Electronic Arts,PS3,Fighting,2006.0,0.81,0.58,0.01,0.26
Fight Night Round 3,Electronic Arts,PSP,Fighting,2006.0,0.46,0.01,0.0,0.04
Fight Night Round 3,Electronic Arts,X360,Fighting,2006.0,1.33,0.03,0.01,0.1
Fight Night Round 3,Electronic Arts,XB,Fighting,2006.0,0.26,0.06,0.0,0.01
Fight Night Round 4,Electronic Arts,PS3,Fighting,2009.0,0.92,0.4,0.0,0.2
Fight Night Round 4,Electronic Arts,X360,Fighting,2009.0,0.95,0.33,0.0,0.13
Fighter Destiny 2,Imagineer,N64,Fighting,1999.0,0.04,0.01,0.0,0.0
Fighter Maker,Agetec,PS,Fighting,1998.0,0.05,0.04,0.07,0.01
Fighter Maker 2,Enterbrain,PS2,Fighting,2002.0,0.03,0.03,0.0,0.01
Fighter Within,Ubisoft,XOne,Fighting,2013.0,0.11,0.07,0.0,0.02
Fighters Destiny,Ocean,N64,Fighting,1998.0,0.13,0.03,0.0,0.0
Fighters MEGAMiX,Sega,SAT,Fighting,1996.0,0.0,0.0,0.62,0.0
Fighters Uncaged,Ubisoft,X360,Fighting,2010.0,0.31,0.23,0.0,0.06
Fighting Fantasy: The Warlock of Firetop Mountain,Aspyr,DS,Role-Playing,2009.0,0.08,0.0,0.0,0.01
Fighting Force,Eidos Interactive,PS,Fighting,1997.0,0.73,0.5,0.0,0.09
Fighting Force 2,Eidos Interactive,PS,Action,1999.0,0.31,0.21,0.0,0.04
Fighting Force 64,Crave Entertainment,N64,Action,1999.0,0.09,0.02,0.0,0.0
Fighting Vipers,Sega,SAT,Fighting,1995.0,0.0,0.0,0.4,0.0
Fighting Vipers 2,Sega,DC,Fighting,2000.0,0.0,0.0,0.04,0.0
Final Approach 2: 1st Priority,Princess Soft,PS2,Adventure,2008.0,0.0,0.0,0.02,0.0
Final Doom,GT Interactive,PS,Shooter,1995.0,0.15,0.1,0.0,0.02
Final Fantasy,SquareSoft,NES,Role-Playing,1987.0,0.32,0.0,0.52,0.0
Final Fantasy,SquareSoft,WS,Role-Playing,2000.0,0.0,0.0,0.51,0.0
Final Fantasy Adventure,SquareSoft,GB,Role-Playing,1991.0,0.0,0.0,0.38,0.0
Final Fantasy Anniversary Edition,Square Enix,PSP,Role-Playing,2007.0,0.39,0.02,0.13,0.04
Final Fantasy Anthology,Square EA,PS,Role-Playing,1999.0,0.45,0.3,0.0,0.05
Final Fantasy Chronicles,Square,PS,Role-Playing,2001.0,0.29,0.2,0.0,0.03
Final Fantasy Collection,Square,PS,Role-Playing,1999.0,0.0,0.0,0.42,0.03
Final Fantasy Crystal Chronicles: Echoes of Time,Square Enix,DS,Role-Playing,2009.0,0.12,0.06,0.27,0.02
Final Fantasy Crystal Chronicles: Echoes of Time,Square Enix,Wii,Role-Playing,2009.0,0.13,0.06,0.05,0.02
Final Fantasy Crystal Chronicles: Ring of Fates,Square Enix,DS,Role-Playing,2007.0,0.22,0.01,0.42,0.02
Final Fantasy Crystal Chronicles: The Crystal Bearers,Square Enix,Wii,Action,2009.0,0.21,0.07,0.08,0.03
Final Fantasy Explorers,Square Enix,3DS,Role-Playing,2014.0,0.16,0.07,0.28,0.02
Final Fantasy Fables: Chocobo Tales,Ubisoft,DS,Adventure,2006.0,0.1,0.01,0.12,0.01
Final Fantasy Fables: Chocobo's Dungeon,Square Enix,Wii,Role-Playing,2007.0,0.09,0.0,0.11,0.01
Final Fantasy I & II,Square,NES,Role-Playing,1994.0,0.0,0.0,0.11,0.0
Final Fantasy I & II: Dawn of Souls,Nintendo,GBA,Role-Playing,2004.0,0.64,0.24,0.29,0.02
Final Fantasy II,Square,SNES,Role-Playing,1991.0,0.24,0.09,1.33,0.12
Final Fantasy II,SquareSoft,NES,Role-Playing,1988.0,0.0,0.0,0.76,0.0
Final Fantasy II,SquareSoft,WS,Role-Playing,2001.0,0.0,0.0,0.25,0.0
Final Fantasy II Anniversary Edition,Square Enix,PSP,Role-Playing,2007.0,0.36,0.02,0.07,0.04
Final Fantasy III,Square Enix,DS,Role-Playing,2006.0,0.89,0.04,1.07,0.09
Final Fantasy III,Square Enix,PSP,Role-Playing,2012.0,0.0,0.0,0.11,0.0
Final Fantasy III,SquareSoft,NES,Role-Playing,1990.0,0.0,0.0,1.39,0.01
Final Fantasy III,SquareSoft,SNES,Role-Playing,1994.0,0.86,0.0,2.55,0.02
Final Fantasy IV,Square Enix,DS,Simulation,2007.0,0.51,0.04,0.62,0.05
Final Fantasy IV,SquareSoft,PS,Simulation,1997.0,0.0,0.0,0.29,0.02
Final Fantasy IV Advance,Nintendo,GBA,Role-Playing,2005.0,0.27,0.1,0.22,0.01
Final Fantasy IV: The Complete Collection,Square Enix,PSP,Role-Playing,2011.0,0.13,0.09,0.27,0.06
Final Fantasy IX,SquareSoft,PS,Role-Playing,2000.0,1.62,0.77,2.78,0.14
Final Fantasy Legend III,SquareSoft,GB,Role-Playing,1991.0,0.0,0.0,0.76,0.0
Final Fantasy Tactics,SquareSoft,PS,Role-Playing,1997.0,0.93,0.12,1.34,0.06
Final Fantasy Tactics A2: Grimoire of the Rift,Square Enix,DS,Role-Playing,2007.0,0.38,0.03,0.3,0.04
Final Fantasy Tactics Advance,SquareSoft,GBA,Role-Playing,2003.0,0.82,0.37,0.89,0.05
Final Fantasy Tactics: The War of the Lions,Square Enix,PSP,Role-Playing,2007.0,0.45,0.24,0.3,0.16
Final Fantasy Type-0,Square Enix,PS4,Role-Playing,2015.0,0.37,0.32,0.15,0.14
Final Fantasy Type-0,Square Enix,XOne,Role-Playing,2015.0,0.16,0.07,0.0,0.02
Final Fantasy Type-0,Unknown,PSP,Role-Playing,2011.0,0.0,0.0,0.81,0.0
Final Fantasy V,SquareSoft,PS,Role-Playing,1998.0,0.0,0.0,0.16,0.01
Final Fantasy V,SquareSoft,SNES,Role-Playing,1992.0,0.0,0.0,2.43,0.02
Final Fantasy V Advance,Nintendo,GBA,Role-Playing,2006.0,0.0,0.0,0.26,0.01
Final Fantasy VI,Sony Computer Entertainment,PS,Role-Playing,1999.0,0.0,0.0,0.08,0.01
Final Fantasy VI Advance,Nintendo,GBA,Role-Playing,2006.0,0.0,0.0,0.28,0.01
Final Fantasy VII,Sony Computer Entertainment,PS,Role-Playing,1997.0,3.01,2.47,3.28,0.96
Final Fantasy VII International,Square,PS,Role-Playing,1997.0,0.0,0.0,0.59,0.04
Final Fantasy VIII,SquareSoft,PS,Role-Playing,1999.0,2.28,1.72,3.63,0.23
Final Fantasy X,Sony Computer Entertainment,PS2,Role-Playing,2001.0,2.91,2.07,2.73,0.33
Final Fantasy X / X-2 HD Remaster,Square Enix,PS3,Role-Playing,2013.0,0.43,0.36,0.32,0.16
Final Fantasy X / X-2 HD Remaster,Square Enix,PSV,Role-Playing,2013.0,0.16,0.24,0.28,0.12
Final Fantasy X International,Square Enix,PS2,Role-Playing,2004.0,0.0,0.0,0.27,0.0
Final Fantasy X-2,Electronic Arts,PS2,Role-Playing,2003.0,1.92,1.08,2.11,0.17
Final Fantasy X-2: International + Last Mission,Square Enix,PS2,Role-Playing,2004.0,0.0,0.0,0.29,0.0
Final Fantasy X/X-2 HD Remaster,Square Enix,PS4,Role-Playing,2015.0,0.29,0.27,0.06,0.11
Final Fantasy XI,Square Enix,X360,Role-Playing,2006.0,0.17,0.01,0.0,0.01
Final Fantasy XI: All-In-One Pack 2006,Square Enix,X360,Role-Playing,2006.0,0.0,0.0,0.02,0.0
Final Fantasy XI: Chains of Promathia,Square Enix,PS2,Role-Playing,2004.0,0.12,0.09,0.0,0.03
Final Fantasy XI: Rise of the Zilart,Square Enix,PS2,Role-Playing,2003.0,0.0,0.0,0.13,0.0
Final Fantasy XI: Treasures of Aht Urhgan,Square Enix,PS2,Role-Playing,2006.0,0.06,0.05,0.1,0.02
Final Fantasy XI: Ultimate Collection,Square Enix,X360,Role-Playing,2009.0,0.25,0.0,0.0,0.02
Final Fantasy XI: Vana'diel Collection 2008,Square Enix,PS2,Role-Playing,2007.0,0.03,0.03,0.01,0.01
Final Fantasy XI: Vana'diel Collection 2008,Square Enix,X360,Role-Playing,2007.0,0.13,0.0,0.01,0.01
Final Fantasy XI: Wings of the Goddess,Square Enix,PS2,Role-Playing,2007.0,0.35,0.27,0.09,0.09
Final Fantasy XI: Wings of the Goddess,Square Enix,X360,Role-Playing,2007.0,0.26,0.0,0.02,0.02
Final Fantasy XII,Square Enix,PS2,Role-Playing,2006.0,1.88,0.0,2.33,1.74
Final Fantasy XII International Zodiac Job System,Square Enix,PS2,Role-Playing,2007.0,0.0,0.0,0.11,0.0
Final Fantasy XII: Revenant Wings,Square Enix,DS,Role-Playing,2007.0,0.33,0.41,0.54,0.1
Final Fantasy XIII,Square Enix,PS3,Role-Playing,2009.0,1.74,1.21,1.87,0.51
Final Fantasy XIII,Square Enix,X360,Role-Playing,2010.0,1.28,0.67,0.01,0.21
Final Fantasy XIII-2,Square Enix,PS3,Role-Playing,2011.0,0.78,0.73,0.89,0.23
Final Fantasy XIII-2,Square Enix,X360,Role-Playing,2011.0,0.36,0.29,0.02,0.06
Final Fantasy XIV: A Realm Reborn,Square Enix,PC,Role-Playing,2010.0,0.88,0.48,0.0,0.17
Final Fantasy XIV: A Realm Reborn,Square Enix,PS3,Role-Playing,2013.0,0.37,0.3,0.28,0.13
Final Fantasy XIV: A Realm Reborn,Square Enix,PS4,Role-Playing,2014.0,0.33,0.23,0.08,0.11
Final Fantasy XIV: Heavensward,Square Enix,PC,Action,2015.0,0.01,0.01,0.0,0.0
Final Fantasy XIV: Heavensward,Square Enix,PS3,Action,2015.0,0.01,0.0,0.01,0.0
Final Fantasy XIV: Heavensward,Square Enix,PS4,Action,2015.0,0.0,0.06,0.06,0.01
Final Fantasy: Crystal Chronicles,Nintendo,GC,Role-Playing,2003.0,0.72,0.38,0.36,0.04
Final Fantasy: The 4 Heroes of Light,Square Enix,DS,Role-Playing,2009.0,0.22,0.1,0.23,0.03
Final Fight,Capcom,SNES,Action,1990.0,0.67,0.17,0.69,0.03
Final Fight 2,Capcom,SNES,Action,1993.0,0.39,0.12,0.49,0.02
Final Fight One,Ubisoft,GBA,Fighting,2001.0,0.09,0.03,0.08,0.0
Final Fight: Streetwise,Capcom,PS2,Action,2006.0,0.03,0.02,0.0,0.01
Final Fight: Streetwise,Capcom,XB,Action,2006.0,0.01,0.0,0.0,0.0
Finding Nemo,THQ,GBA,Action,2003.0,1.59,1.05,0.04,0.14
Finding Nemo,THQ,GC,Action,2003.0,0.69,0.18,0.0,0.02
Finding Nemo,THQ,PS2,Action,2003.0,1.26,0.6,0.05,0.18
Finding Nemo,THQ,XB,Action,2003.0,0.48,0.16,0.0,0.02
Finding Nemo: Escape to the Big Blue,THQ,DS,Action,2006.0,0.12,0.03,0.0,0.01
Finding Nemo: The Continuing Adventures,THQ,GBA,Action,2004.0,0.21,0.08,0.0,0.01
Finny the Fish & the Seven Waters,Sony Computer Entertainment,PS2,Sports,2004.0,0.02,0.02,0.0,0.01
Fire Emblem,Nintendo,GBA,Strategy,2003.0,0.49,0.18,0.29,0.01
Fire Emblem: Awakening,Nintendo,3DS,Role-Playing,2012.0,0.9,0.45,0.54,0.13
Fire Emblem: Fuuin no Tsurugi,Nintendo,GBA,Role-Playing,2002.0,0.0,0.0,0.39,0.0
Fire Emblem: Monsh? no Nazo,Nintendo,SNES,Role-Playing,1994.0,0.0,0.0,0.7,0.0
Fire Emblem: Path of Radiance,Nintendo,GC,Action,2005.0,0.29,0.08,0.16,0.01
Fire Emblem: Radiant Dawn,Nintendo,Wii,Strategy,2007.0,0.27,0.03,0.17,0.03
Fire Emblem: Seisen no Keifu,Nintendo,SNES,Strategy,1996.0,0.0,0.0,0.58,0.0
Fire Emblem: Shadow Dragon,Nintendo,DS,Role-Playing,2008.0,0.29,0.02,0.27,0.03
Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu,Nintendo,DS,Strategy,2010.0,0.0,0.0,0.27,0.0
Fire Emblem: The Sacred Stones,Nintendo,GBA,Strategy,2004.0,0.42,0.16,0.3,0.02
Fire Emblem: Thracia 776,Nintendo,SNES,Strategy,1999.0,0.0,0.0,0.26,0.0
Fire Pro Wrestling Returns,505 Games,PS2,Sports,2005.0,0.04,0.03,0.0,0.01
Fire ProWrestling,Spike,GBA,Fighting,2001.0,0.09,0.03,0.0,0.0
Fire ProWrestling G,Human Entertainment,PS,Fighting,1999.0,0.0,0.0,0.18,0.01
Fire ProWrestling S: 6Men Scramble,Human Entertainment,SAT,Fighting,1996.0,0.0,0.0,0.12,0.0
Fireball,Starpath Corp.,2600,Action,1981.0,0.3,0.02,0.0,0.0
Fireblade,Midway Games,GC,Action,2002.0,0.02,0.01,0.0,0.0
Fireblade,Midway Games,PS2,Action,2002.0,0.09,0.07,0.0,0.02
Fireblade,Midway Games,XB,Action,2002.0,0.06,0.02,0.0,0.0
Firefighter F.D.18,Konami Digital Entertainment,PS2,Action,2004.0,0.03,0.03,0.0,0.01
First Queen: Ornic Senki,Culture Brain,SNES,Role-Playing,1994.0,0.0,0.0,0.03,0.0
Fish Tycoon,Majesco Entertainment,DS,Simulation,2007.0,0.24,0.0,0.0,0.02
Fishdom,Atari,DS,Puzzle,2011.0,0.05,0.0,0.0,0.0
Fishdom 2 Deluxe,Rondomedia,PC,Puzzle,2010.0,0.0,0.02,0.0,0.0
Fisherman's Bait 2: Big Ol' Bass,Konami Digital Entertainment,PS,Sports,1999.0,0.16,0.11,0.0,0.02
Fisherman's Bass Club,Agetec,PS2,Sports,2002.0,0.53,0.41,0.0,0.14
Fisherman's Challenge,Konami Digital Entertainment,PS2,Sports,2003.0,0.02,0.02,0.0,0.01
Fishing Master,Konami Digital Entertainment,Wii,Misc,2007.0,0.29,0.0,0.0,0.02
Fishing Master (jp sales),Konami Digital Entertainment,Wii,Sports,2007.0,0.0,0.0,0.06,0.0
Fishing Master World Tour,Hudson Entertainment,Wii,Sports,2009.0,0.08,0.0,0.0,0.01
Fishing Resort,Namco Bandai Games,Wii,Sports,2011.0,0.14,0.0,0.25,0.01
Fist of the North Star: Ken's Rage,Ubisoft Annecy,PS3,Action,2010.0,0.06,0.03,0.55,0.01
Fist of the North Star: Ken's Rage,Ubisoft Annecy,X360,Action,2010.0,0.07,0.02,0.06,0.01
Fist of the North Star: Ken's Rage 2,Tecmo Koei,PS3,Fighting,2012.0,0.0,0.0,0.3,0.0
Fist of the North Star: Ken's Rage 2,Tecmo Koei,WiiU,Fighting,2013.0,0.0,0.0,0.02,0.0
Fist of the North Star: Ken's Rage 2,Tecmo Koei,X360,Fighting,2012.0,0.03,0.01,0.02,0.0
Fit in Six,Ubisoft,PS3,Sports,2011.0,0.12,0.0,0.0,0.01
Fit in Six,Ubisoft,Wii,Sports,2011.0,0.1,0.0,0.0,0.01
Flash Focus: Vision Training in Minutes a Day,Nintendo,DS,Misc,2007.0,0.86,1.56,1.05,0.35
FlatOut,Empire Interactive,PS2,Racing,2004.0,0.19,0.15,0.0,0.05
FlatOut,Empire Interactive,XB,Racing,2004.0,0.12,0.04,0.0,0.01
FlatOut 2,Empire Interactive,PS2,Racing,2006.0,0.08,0.06,0.0,0.02
FlatOut 2,Empire Interactive,XB,Racing,2006.0,0.03,0.01,0.0,0.0
FlatOut: Head On,Empire Interactive,PSP,Racing,2008.0,0.13,0.1,0.0,0.06
FlatOut: Ultimate Carnage,Empire Interactive,PC,Racing,2008.0,0.0,0.01,0.0,0.0
FlatOut: Ultimate Carnage,Empire Interactive,X360,Racing,2007.0,0.07,0.02,0.0,0.01
Flight Control Rocket,THQ,GBA,Simulation,2005.0,0.31,0.12,0.0,0.01
FlingSmash,Nintendo,Wii,Action,2010.0,0.37,0.01,0.07,0.02
Flipnic: Ultimate Pinball,Ubisoft,PS2,Misc,2003.0,0.03,0.02,0.0,0.01
Flipper Critters,Conspiracy Entertainment,DS,Simulation,2007.0,0.03,0.0,0.0,0.0
Flow: Urban Dance Uprising,Ubisoft,PS2,Misc,2005.0,0.02,0.01,0.0,0.0
"Flower, Sun, and Rain",Rising Star Games,DS,Adventure,2008.0,0.06,0.0,0.0,0.0
Flushed Away,D3Publisher,DS,Platform,2006.0,0.09,0.0,0.0,0.01
Flushed Away,D3Publisher,GC,Platform,2006.0,0.12,0.03,0.0,0.0
Flying Dragon,Natsume,N64,Fighting,1997.0,0.08,0.02,0.0,0.0
Folklore,Sony Computer Entertainment,PS3,Role-Playing,2007.0,0.2,0.04,0.05,0.03
Food Network: Cook or Be Cooked,Namco Bandai Games,Wii,Misc,2009.0,0.41,0.0,0.0,0.03
Football Academy,Electronic Arts,DS,Sports,2009.0,0.0,0.01,0.0,0.0
Football Director DS,Pinnacle,DS,Sports,2008.0,0.0,0.1,0.0,0.0
Football Manager 2005,Sega,PC,Sports,2004.0,0.0,0.01,0.0,0.0
Football Manager 2010,Sega,PC,Sports,2009.0,0.0,0.06,0.0,0.01
Football Manager 2011,Sega,PC,Sports,2010.0,0.0,1.01,0.0,0.25
Football Manager 2012,Sega,PC,Sports,2011.0,0.02,1.16,0.0,0.33
Football Manager 2012,Sega,PSP,Sports,2011.0,0.0,0.09,0.0,0.04
Football Manager 2013,Sega,PC,Sports,2012.0,0.0,0.95,0.0,0.21
Football Manager 2014,Sega,PC,Sports,2013.0,0.0,0.6,0.0,0.03
Football Manager 2014,Sega,PSV,Sports,2013.0,0.0,0.08,0.0,0.02
Football Manager 2015,Sega,PC,Simulation,2014.0,0.0,0.44,0.0,0.03
Football Manager 2016,Sega,PC,Simulation,2015.0,0.0,0.33,0.0,0.02
Football Manager Handheld 2008,Sega,PSP,Sports,2007.0,0.0,0.33,0.0,0.0
Football Manager Handheld 2009,Sega,PSP,Sports,2008.0,0.0,0.47,0.0,0.02
Football Manager Handheld 2010,Sega,PSP,Sports,2009.0,0.0,0.26,0.0,0.09
Football Manager Handheld 2011,Sega,PSP,Sports,2010.0,0.0,0.27,0.0,0.14
Football Manager Live,Sega,PC,Sports,2009.0,0.0,0.01,0.0,0.0
Forbidden Siren 2,Sony Computer Entertainment,PS2,Action,2006.0,0.0,0.0,0.08,0.0
Ford Bold Moves Street Racing,Xplosiv,PSP,Racing,2006.0,0.04,0.0,0.0,0.0
Ford Mustang: The Legend Lives,Take-Two Interactive,PS2,Racing,2005.0,0.14,0.11,0.0,0.04
Ford Mustang: The Legend Lives,Take-Two Interactive,XB,Racing,2005.0,0.07,0.02,0.0,0.0
Ford Racing,Empire Interactive,PS,Racing,2001.0,0.48,0.33,0.0,0.06
Ford Racing 2,Empire Interactive,PS2,Racing,2003.0,0.49,0.38,0.0,0.13
Ford Racing 2,Empire Interactive,XB,Racing,2003.0,0.11,0.03,0.0,0.01
Ford Racing 3,Take-Two Interactive,PS2,Racing,2004.0,0.13,0.1,0.0,0.03
Ford Racing 3,Take-Two Interactive,XB,Racing,2004.0,0.07,0.02,0.0,0.0
Ford Racing 3,Zoo Digital Publishing,DS,Racing,2005.0,0.09,0.0,0.0,0.01
Ford Racing 3,Zoo Digital Publishing,GBA,Racing,2005.0,0.04,0.02,0.0,0.0
Ford Racing Off Road,Xplosiv,PS2,Racing,2008.0,0.1,0.08,0.0,0.03
Ford Racing Off Road,Xplosiv,PSP,Racing,2008.0,0.05,0.08,0.0,0.02
Ford Racing Off Road,Xplosiv,Wii,Racing,2008.0,0.06,0.39,0.0,0.01
Ford vs. Chevy,Global Star,PS2,Racing,2005.0,0.11,0.09,0.0,0.03
Ford vs. Chevy,Global Star,XB,Racing,2005.0,0.06,0.02,0.0,0.0
Forever Kingdom,From Software,PS2,Role-Playing,2001.0,0.02,0.02,0.04,0.01
Forgotten Realms: Demon Stone,Atari,PS2,Action,2004.0,0.1,0.08,0.0,0.03
Forgotten Realms: Demon Stone,Atari,XB,Action,2004.0,0.06,0.02,0.0,0.0
Formula 1,Psygnosis,PS,Racing,1996.0,0.18,0.12,0.42,0.05
Formula 1 06,Sony Computer Entertainment,PS2,Racing,2006.0,0.0,0.0,0.04,0.0
Formula 1 Championship Edition,Psygnosis,PS,Racing,1997.0,0.06,0.04,0.23,0.02
Formula 1: Championship Edition,Sony Computer Entertainment,PS3,Racing,2006.0,0.0,0.57,0.04,0.0
Formula One 2001,Sony Computer Entertainment,PS2,Racing,2001.0,0.13,0.1,0.0,0.03
Formula One World Championship: Beyond the Limit,Sega,SCD,Racing,1994.0,0.0,0.0,0.07,0.0
Forsaken,Acclaim Entertainment,PS,Shooter,1998.0,0.13,0.09,0.0,0.02
Fortress,Majesco Entertainment,GBA,Action,2001.0,0.23,0.08,0.0,0.01
Fortune Street,Nintendo,Wii,Misc,2011.0,0.25,0.03,0.17,0.02
Forza Horizon,Microsoft Game Studios,X360,Racing,2012.0,0.82,0.93,0.04,0.18
Forza Horizon 2,Microsoft Game Studios,X360,Racing,2014.0,0.35,0.37,0.0,0.06
Forza Horizon 2,Microsoft Game Studios,XOne,Racing,2014.0,0.5,0.78,0.01,0.11
Forza Horizon 3,Microsoft Game Studios,XOne,Racing,2016.0,0.42,0.58,0.0,0.08
Forza Motorsport,Microsoft Game Studios,XB,Racing,2005.0,0.52,0.51,0.0,0.02
Forza Motorsport 2,Microsoft Game Studios,X360,Racing,2007.0,2.35,1.27,0.03,0.41
Forza Motorsport 3,Microsoft Game Studios,X360,Racing,2009.0,2.99,1.9,0.1,0.5
Forza Motorsport 3: Ultimate Edition,Microsoft Game Studios,X360,Racing,2010.0,0.0,0.04,0.0,0.01
Forza Motorsport 4,Microsoft Game Studios,X360,Racing,2011.0,2.08,1.97,0.06,0.46
Forza Motorsport 5,Microsoft Game Studios,XOne,Racing,2013.0,1.21,0.79,0.01,0.19
Forza Motorsport 6,Microsoft Game Studios,XOne,Racing,2015.0,0.73,0.9,0.03,0.14
Fossil Fighters,Nintendo,DS,Role-Playing,2008.0,0.83,0.0,0.0,0.06
Fossil Fighters (JP sales),Nintendo,DS,Role-Playing,2008.0,0.0,0.0,0.3,0.0
Fossil Fighters: Champions,Nintendo,DS,Role-Playing,2010.0,0.31,0.0,0.34,0.02
Fossil Fighters: Frontier,Nintendo,3DS,Role-Playing,2014.0,0.08,0.04,0.23,0.01
Foster's Home for Imaginary Friends: Imagination Invaders,Midway Games,DS,Adventure,2007.0,0.06,0.0,0.0,0.0
Foto Frenzy: Spot The Diffrence,Storm City Games,DS,Puzzle,2009.0,0.29,0.0,0.0,0.02
Foto Showdown,Unknown,DS,Role-Playing,2010.0,0.02,0.0,0.0,0.0
Fox Sports College Hoops '99,Fox Interactive,N64,Sports,1998.0,0.2,0.05,0.0,0.0
Fox Sports Golf '99,Gremlin Interactive Ltd,PS,Sports,1997.0,0.08,0.05,0.0,0.01
FoxKids.com Micro Maniacs Racing,Codemasters,PS,Racing,2000.0,0.06,0.04,0.0,0.01
Fracture,LucasArts,PS3,Shooter,2008.0,0.11,0.04,0.0,0.02
Fracture,LucasArts,X360,Shooter,2008.0,0.15,0.14,0.0,0.04
