Name,Platform,Publisher,Genre,Release_Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales
Tom Clancy's EndWar,PS3,Ubisoft,Strategy,2008.0,0.32,0.22,0.01,0.1
Tom Clancy's EndWar,X360,Ubisoft,Strategy,2008.0,0.58,0.24,0.01,0.09
Tom Clancy's EndWar,X360,Ubisoft,Strategy,2008.0,0.58,0.24,0.01,0.09
Tom Clancy's Ghost Recon Advanced Warfighter 2,PS3,Ubisoft,Shooter,2007.0,0.34,0.48,0.02,0.19
Tom Clancy's Ghost Recon Advanced Warfighter 2,PS3,Ubisoft,Shooter,2007.0,0.34,0.48,0.02,0.19
Tom Clancy's Ghost Recon: Future Soldier,X360,Ubisoft,Shooter,2012.0,0.93,0.4,0.02,0.12
Tom Clancy's Ghost Recon: Future Soldier,X360,Ubisoft,Shooter,2012.0,0.93,0.4,0.02,0.12
Tom Clancy's Ghost Recon: Future Soldier,PS3,Ubisoft,Shooter,2012.0,0.41,0.33,0.09,0.12
Tom Clancy's Ghost Recon: Future Soldier,PS3,Ubisoft,Shooter,2012.0,0.41,0.33,0.09,0.12
Tom Clancy's HAWX,X360,Ubisoft,Action,2009.0,0.31,0.19,0.02,0.06
Tom Clancy's HAWX,X360,Ubisoft,Action,2009.0,0.31,0.19,0.02,0.06
Tom Clancy's HAWX,PS3,Ubisoft,Action,2009.0,0.21,0.22,0.05,0.09
Tom Clancy's HAWX,PS3,Ubisoft,Action,2009.0,0.21,0.22,0.05,0.09
Tom Clancy's HAWX 2,X360,Ubisoft,Action,2010.0,0.24,0.09,0.01,0.03
Tom Clancy's HAWX 2,X360,Ubisoft,Action,2010.0,0.24,0.09,0.01,0.03
Tom Clancy's HAWX 2,PS3,Ubisoft,Action,2010.0,0.21,0.12,0.03,0.05
Tom Clancy's HAWX 2,PS3,Ubisoft,Action,2010.0,0.21,0.12,0.03,0.05
Tom Clancy's Rainbow Six: Siege,PS4,Ubisoft,Shooter,2015.0,0.54,1.16,0.13,0.32
Tom Clancy's Rainbow Six: Siege,PS4,Ubisoft,Shooter,2015.0,0.54,1.16,0.13,0.32
Tom Clancy's Rainbow Six: Vegas,X360,Ubisoft,Shooter,2006.0,1.09,0.65,0.02,0.2
Tom Clancy's Rainbow Six: Vegas,X360,Ubisoft,Shooter,2006.0,1.09,0.65,0.02,0.2
Tom Clancy's Rainbow Six: Vegas,PS3,Ubisoft,Shooter,2007.0,0.47,0.53,0.03,0.22
Tom Clancy's Rainbow Six: Vegas,PS3,Ubisoft,Shooter,2007.0,0.47,0.53,0.03,0.22
Tom Clancy's Rainbow Six: Vegas 2,PS3,Ubisoft,Shooter,2008.0,0.66,0.45,0.04,0.21
Tom Clancy's Rainbow Six: Vegas 2,PS3,Ubisoft,Shooter,2008.0,0.66,0.45,0.04,0.21
Tom Clancy's Rainbow Six: Vegas 2,X360,Ubisoft,Shooter,2008.0,1.56,0.61,0.02,0.23
Tom Clancy's Rainbow Six: Vegas 2,X360,Ubisoft,Shooter,2008.0,1.56,0.61,0.02,0.23
Tom Clancy's Splinter Cell 3D,3DS,Ubisoft,Action,2011.0,0.14,0.07,0.07,0.02
Tom Clancy's Splinter Cell 3D,3DS,Ubisoft,Action,2011.0,0.14,0.07,0.07,0.02
Tom Clancy's Splinter Cell: Blacklist,X360,Ubisoft,Action,2013.0,0.57,0.34,0.01,0.08
Tom Clancy's Splinter Cell: Blacklist,X360,Ubisoft,Action,2013.0,0.57,0.34,0.01,0.08
Tom Clancy's Splinter Cell: Blacklist,PS3,Ubisoft,Action,2013.0,0.34,0.41,0.06,0.18
Tom Clancy's Splinter Cell: Blacklist,PS3,Ubisoft,Action,2013.0,0.34,0.41,0.06,0.18
Tom Clancy's Splinter Cell: Conviction,X360,Ubisoft,Action,2010.0,1.2,0.63,0.04,0.19
Tom Clancy's Splinter Cell: Conviction,X360,Ubisoft,Action,2010.0,1.2,0.63,0.04,0.19
Tom Clancy's Splinter Cell: Double Agent,X360,Ubisoft,Action,2006.0,0.67,0.05,0.01,0.06
Tom Clancy's Splinter Cell: Double Agent,X360,Ubisoft,Action,2006.0,0.67,0.05,0.01,0.06
Tom Clancy's The Division,PS4,Ubisoft,Shooter,2016.0,1.28,1.61,0.15,0.57
Tom Clancy's The Division,PS4,Ubisoft,Shooter,2016.0,1.28,1.61,0.15,0.57
Tomb Raider,PS,Eidos Interactive,Action,1996.0,2.29,1.97,0.13,0.24
Tomb Raider,PS,Eidos Interactive,Action,1996.0,2.29,1.97,0.13,0.24
Tomb Raider (2013),X360,Square Enix,Action,2013.0,0.86,0.87,0.01,0.17
Tomb Raider (2013),X360,Square Enix,Action,2013.0,0.86,0.87,0.01,0.17
Tomb Raider (2013),PS3,Square Enix,Action,2013.0,0.6,1.31,0.08,0.52
Tomb Raider (2013),PS3,Square Enix,Action,2013.0,0.6,1.31,0.08,0.52
Tomb Raider II,PS,Eidos Interactive,Action,1997.0,2.3,2.46,0.2,0.28
Tomb Raider II,PS,Eidos Interactive,Action,1997.0,2.3,2.46,0.2,0.28
Tomb Raider III: Adventures of Lara Croft,PS,Eidos Interactive,Action,1997.0,1.66,1.58,0.12,0.18
Tomb Raider III: Adventures of Lara Croft,PS,Eidos Interactive,Action,1997.0,1.66,1.58,0.12,0.18
Tomb Raider: Legend,X360,Eidos Interactive,Action,2006.0,0.27,0.08,0.01,0.03
Tomb Raider: Legend,X360,Eidos Interactive,Action,2006.0,0.27,0.08,0.01,0.03
Tomb Raider: Legend,PS2,Eidos Interactive,Action,2006.0,0.25,0.19,0.02,0.06
Tomb Raider: Legend,PS2,Eidos Interactive,Action,2006.0,0.25,0.19,0.02,0.06
Tomb Raider: The Last Revelation,PS,Eidos Interactive,Action,1998.0,1.15,1.14,0.06,0.13
Tomb Raider: The Last Revelation,PS,Eidos Interactive,Action,1998.0,1.15,1.14,0.06,0.13
Tomb Raider: Underworld,X360,Eidos Interactive,Action,2008.0,0.53,0.43,0.01,0.11
Tomb Raider: Underworld,X360,Eidos Interactive,Action,2008.0,0.53,0.43,0.01,0.11
Tomb Raider: Underworld,PS3,Eidos Interactive,Action,2008.0,0.45,0.56,0.05,0.22
Tomb Raider: Underworld,PS3,Eidos Interactive,Action,2008.0,0.45,0.56,0.05,0.22
Tony Hawk's American Wasteland (Old all region sales),PS2,Activision,Sports,2005.0,0.8,0.63,0.01,0.19
Tony Hawk's American Wasteland (Old all region sales),PS2,Activision,Sports,2005.0,0.8,0.63,0.01,0.19
Tony Hawk's Pro Skater,GB,Activision,Sports,2000.0,0.9,0.38,0.01,0.05
Tony Hawk's Pro Skater,GB,Activision,Sports,2000.0,0.9,0.38,0.01,0.05
Tony Hawk's Pro Skater,PS,Activision,Sports,1999.0,3.42,1.38,0.02,0.2
Tony Hawk's Pro Skater,PS,Activision,Sports,1999.0,3.42,1.38,0.02,0.2
Tony Hawk's Pro Skater 2,PS,Activision,Sports,2000.0,3.05,1.41,0.02,0.2
Tony Hawk's Pro Skater 2,PS,Activision,Sports,2000.0,3.05,1.41,0.02,0.2
Tony Hawk's Pro Skater 3,PS2,Activision,Sports,2001.0,2.66,1.29,0.01,0.46
Tony Hawk's Pro Skater 3,PS2,Activision,Sports,2001.0,2.66,1.29,0.01,0.46
Tony Hawk's Pro Skater 3,PS,Activision,Sports,2001.0,1.09,0.49,0.02,0.07
Tony Hawk's Pro Skater 3,PS,Activision,Sports,2001.0,1.09,0.49,0.02,0.07
Tony Hawk's Pro Skater 4,PS2,Activision,Sports,2002.0,2.13,1.18,0.01,0.35
Tony Hawk's Pro Skater 4,PS2,Activision,Sports,2002.0,2.13,1.18,0.01,0.35
Tony Hawk's Project 8,PS3,Activision,Sports,2006.0,0.3,0.23,0.01,0.1
Tony Hawk's Project 8,PS3,Activision,Sports,2006.0,0.3,0.23,0.01,0.1
Tony Hawk's Project 8,X360,Activision,Sports,2006.0,0.44,0.02,0.0,0.04
Tony Hawk's Project 8,X360,Activision,Sports,2006.0,0.44,0.02,0.0,0.04
Tony Hawk's Underground,PS2,Activision,Sports,2003.0,2.29,1.17,0.01,0.42
Tony Hawk's Underground,PS2,Activision,Sports,2003.0,2.29,1.17,0.01,0.42
Tony Hawk's Underground 2,PS2,Activision,Sports,2004.0,1.25,0.86,0.01,0.26
Tony Hawk's Underground 2,PS2,Activision,Sports,2004.0,1.25,0.86,0.01,0.26
Too Human,X360,Microsoft Game Studios,Role-Playing,2008.0,0.38,0.3,0.03,0.08
Too Human,X360,Microsoft Game Studios,Role-Playing,2008.0,0.38,0.3,0.03,0.08
Top Spin 3,PS3,Take-Two Interactive,Action,2008.0,0.08,0.37,0.0,0.12
Top Spin 3,PS3,Take-Two Interactive,Action,2008.0,0.08,0.37,0.0,0.12
Toukiden 2,PSV,Tecmo Koei,Action,2016.0,0.0,0.0,0.11,0.0
Toukiden 2,PSV,Tecmo Koei,Action,2016.0,0.0,0.0,0.11,0.0
Toukiden Kiwami,PS4,Tecmo Koei,Action,2015.0,0.05,0.07,0.02,0.02
Toukiden Kiwami,PS4,Tecmo Koei,Action,2015.0,0.05,0.07,0.02,0.02
Toukiden: The Age of Demons,PSV,Tecmo Koei,Action,2013.0,0.05,0.05,0.25,0.03
Toukiden: The Age of Demons,PSV,Tecmo Koei,Action,2013.0,0.05,0.05,0.25,0.03
Tourist Trophy: The Real Riding Simulator,PS2,Sony Computer Entertainment,Racing,2006.0,0.28,0.22,0.11,0.07
Tourist Trophy: The Real Riding Simulator,PS2,Sony Computer Entertainment,Racing,2006.0,0.28,0.22,0.11,0.07
Toy Story 3: The Video Game,DS,Disney Interactive Studios,Action,2010.0,0.93,0.97,0.02,0.21
Toy Story 3: The Video Game,DS,Disney Interactive Studios,Action,2010.0,0.93,0.97,0.02,0.21
Trace Memory,DS,Nintendo,Adventure,2005.0,0.15,0.01,0.12,0.01
Trace Memory,DS,Nintendo,Adventure,2005.0,0.15,0.01,0.12,0.01
Transformer: Rise of the Dark Spark,PS4,Activision,Action,2014.0,0.07,0.1,0.01,0.04
Transformer: Rise of the Dark Spark,PS4,Activision,Action,2014.0,0.07,0.1,0.01,0.04
Transformer: Rise of the Dark Spark,PS3,Activision,Action,2014.0,0.04,0.05,0.01,0.02
Transformer: Rise of the Dark Spark,PS3,Activision,Action,2014.0,0.04,0.05,0.01,0.02
Trauma Center: New Blood,Wii,Nintendo,Simulation,2007.0,0.22,0.04,0.01,0.03
Trauma Center: New Blood,Wii,Nintendo,Simulation,2007.0,0.22,0.04,0.01,0.03
Trauma Center: Second Opinion,Wii,Nintendo,Simulation,2006.0,0.28,0.02,0.03,0.03
Trauma Center: Second Opinion,Wii,Nintendo,Simulation,2006.0,0.28,0.02,0.03,0.03
Trauma Center: Under the Knife,DS,Nintendo,Simulation,2005.0,0.3,0.01,0.02,0.03
Trauma Center: Under the Knife,DS,Nintendo,Simulation,2005.0,0.3,0.01,0.02,0.03
Trials Fusion,PS4,Ubisoft,Racing,2014.0,0.13,0.21,0.01,0.08
Trials Fusion,PS4,Ubisoft,Racing,2014.0,0.13,0.21,0.01,0.08
Trinity Universe,PS3,Nippon Ichi Software,Role-Playing,2009.0,0.07,0.06,0.03,0.02
Trinity Universe,PS3,Nippon Ichi Software,Role-Playing,2009.0,0.07,0.06,0.03,0.02
Tropico 3,X360,Kalypso Media,Strategy,2009.0,0.15,0.02,0.03,0.02
Tropico 3,X360,Kalypso Media,Strategy,2009.0,0.15,0.02,0.03,0.02
Tropico 5,PS4,Kalypso Media,Simulation,2015.0,0.05,0.16,0.05,0.04
Tropico 5,PS4,Kalypso Media,Simulation,2015.0,0.05,0.16,0.05,0.04
True Crime: New York City,PS2,Activision,Action,2005.0,0.57,0.02,0.07,0.09
True Crime: New York City,PS2,Activision,Action,2005.0,0.57,0.02,0.07,0.09
True Crime: Streets of LA,PS2,Activision,Action,2003.0,1.89,1.05,0.02,0.31
True Crime: Streets of LA,PS2,Activision,Action,2003.0,1.89,1.05,0.02,0.31
True Swing Golf,DS,Nintendo,Sports,2005.0,0.11,0.0,0.04,0.01
True Swing Golf,DS,Nintendo,Sports,2005.0,0.11,0.0,0.04,0.01
Tsugunai: Atonement,PS2,Sony Computer Entertainment,Role-Playing,2001.0,0.02,0.01,0.02,0.0
Tsugunai: Atonement,PS2,Sony Computer Entertainment,Role-Playing,2001.0,0.02,0.01,0.02,0.0
Turok,X360,Touchstone,Action,2008.0,0.46,0.21,0.01,0.07
Turok,X360,Touchstone,Action,2008.0,0.46,0.21,0.01,0.07
Turok,PS3,Touchstone,Action,2008.0,0.35,0.22,0.01,0.1
Turok,PS3,Touchstone,Action,2008.0,0.35,0.22,0.01,0.1
Two Worlds II,PS3,Unknown,Role-Playing,2011.0,0.26,0.11,0.06,0.05
Two Worlds II,PS3,Unknown,Role-Playing,2011.0,0.26,0.11,0.06,0.05
Two Worlds II,X360,Unknown,Role-Playing,2011.0,0.4,0.08,0.03,0.04
Two Worlds II,X360,Unknown,Role-Playing,2011.0,0.4,0.08,0.03,0.04
UFC 2009 Undisputed,X360,THQ,Fighting,2009.0,1.48,0.39,0.0,0.19
UFC 2009 Undisputed,X360,THQ,Fighting,2009.0,1.48,0.39,0.0,0.19
UFC 2009 Undisputed,PS3,THQ,Fighting,2009.0,1.07,0.45,0.01,0.24
UFC 2009 Undisputed,PS3,THQ,Fighting,2009.0,1.07,0.45,0.01,0.24
UFC Undisputed 2010,X360,THQ,Fighting,2010.0,0.9,0.31,0.0,0.11
UFC Undisputed 2010,X360,THQ,Fighting,2010.0,0.9,0.31,0.0,0.11
UFC Undisputed 2010,PS3,THQ,Fighting,2010.0,0.8,0.41,0.02,0.19
UFC Undisputed 2010,PS3,THQ,Fighting,2010.0,0.8,0.41,0.02,0.19
UFC Undisputed 3,X360,THQ,Action,2012.0,0.72,0.21,0.0,0.07
UFC Undisputed 3,X360,THQ,Action,2012.0,0.72,0.21,0.0,0.07
UFC Undisputed 3,PS3,THQ,Action,2012.0,0.55,0.34,0.03,0.13
UFC Undisputed 3,PS3,THQ,Action,2012.0,0.55,0.34,0.03,0.13
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,Namco Bandai Games,Fighting,2002.0,0.04,0.01,0.08,0.0
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,Namco Bandai Games,Fighting,2002.0,0.04,0.01,0.08,0.0
Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,GBA,Banpresto,Fighting,2002.0,0.05,0.02,0.03,0.0
Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,GBA,Banpresto,Fighting,2002.0,0.05,0.02,0.03,0.0
Um Jammer Lammy,PS,Sony Computer Entertainment,Misc,1998.0,0.12,0.08,0.41,0.04
Um Jammer Lammy,PS,Sony Computer Entertainment,Misc,1998.0,0.12,0.08,0.41,0.04
Uncharted 2: Among Thieves,PS3,Sony Computer Entertainment,Action,2009.0,3.27,2.25,0.21,1.0
Uncharted 2: Among Thieves,PS3,Sony Computer Entertainment,Action,2009.0,3.27,2.25,0.21,1.0
Uncharted: Drake's Fortune,PS3,Sony Computer Entertainment,Action,2007.0,2.31,1.73,0.12,0.78
Uncharted: Drake's Fortune,PS3,Sony Computer Entertainment,Action,2007.0,2.31,1.73,0.12,0.78
Uncharted: Golden Abyss,PSV,Sony Computer Entertainment,Shooter,2011.0,0.59,0.75,0.13,0.27
Uncharted: Golden Abyss,PSV,Sony Computer Entertainment,Shooter,2011.0,0.59,0.75,0.13,0.27
Undead Knights,PSP,Ubisoft Annecy,Action,2009.0,0.05,0.01,0.06,0.01
Undead Knights,PSP,Ubisoft Annecy,Action,2009.0,0.05,0.01,0.06,0.01
Under Night In-Birth,PS3,Nippon Ichi Software,Fighting,2014.0,0.06,0.02,0.04,0.02
Under Night In-Birth,PS3,Nippon Ichi Software,Fighting,2014.0,0.06,0.02,0.04,0.02
Unit 13,PSV,Sony Computer Entertainment,Shooter,2012.0,0.29,0.15,0.04,0.07
Unit 13,PSV,Sony Computer Entertainment,Shooter,2012.0,0.29,0.15,0.04,0.07
Unreal Tournament III,X360,Midway Games,Shooter,2008.0,0.25,0.17,0.01,0.05
Unreal Tournament III,X360,Midway Games,Shooter,2008.0,0.25,0.17,0.01,0.05
Untold Legends: Brotherhood of the Blade,PSP,Activision,Role-Playing,2005.0,0.54,0.33,0.01,0.22
Untold Legends: Brotherhood of the Blade,PSP,Activision,Role-Playing,2005.0,0.54,0.33,0.01,0.22
Untold Legends: Dark Kingdom,PS3,Electronic Arts,Role-Playing,2006.0,0.14,0.02,0.02,0.02
Untold Legends: Dark Kingdom,PS3,Electronic Arts,Role-Playing,2006.0,0.14,0.02,0.02,0.02
Vagrant Story,PS,Crave Entertainment,Role-Playing,2000.0,0.3,0.2,0.3,0.06
Vagrant Story,PS,Crave Entertainment,Role-Playing,2000.0,0.3,0.2,0.3,0.06
Valhalla Knights,PSP,Rising Star Games,Role-Playing,2006.0,0.15,0.0,0.07,0.01
Valhalla Knights,PSP,Rising Star Games,Role-Playing,2006.0,0.15,0.0,0.07,0.01
Valhalla Knights 2,PSP,Rising Star Games,Role-Playing,2008.0,0.09,0.0,0.12,0.01
Valhalla Knights 2,PSP,Rising Star Games,Role-Playing,2008.0,0.09,0.0,0.12,0.01
Valhalla Knights 3,PSV,Xseed Games,Role-Playing,2013.0,0.04,0.01,0.12,0.01
Valhalla Knights 3,PSV,Xseed Games,Role-Playing,2013.0,0.04,0.01,0.12,0.01
Valkyria Chronicles II,PSP,Sega,Role-Playing,2010.0,0.12,0.16,0.18,0.09
Valkyria Chronicles II,PSP,Sega,Role-Playing,2010.0,0.12,0.16,0.18,0.09
Vampire Rain,X360,Microsoft Game Studios,Action,2007.0,0.18,0.0,0.01,0.01
Vampire Rain,X360,Microsoft Game Studios,Action,2007.0,0.18,0.0,0.01,0.01
Vampire Rain: Altered Species,PS3,Ignition Entertainment,Action,2008.0,0.05,0.0,0.0,0.0
Vampire Rain: Altered Species,PS3,Ignition Entertainment,Action,2008.0,0.05,0.0,0.0,0.0
Vandal Hearts,PS,Konami Digital Entertainment,Role-Playing,1996.0,0.14,0.09,0.19,0.03
Vandal Hearts,PS,Konami Digital Entertainment,Role-Playing,1996.0,0.14,0.09,0.19,0.03
Vanquish,PS3,Sega,Shooter,2010.0,0.21,0.22,0.11,0.09
Vanquish,PS3,Sega,Shooter,2010.0,0.21,0.22,0.11,0.09
Vanquish,X360,Sega,Shooter,2010.0,0.19,0.17,0.03,0.04
Vanquish,X360,Sega,Shooter,2010.0,0.19,0.17,0.03,0.04
Velvet Assassin,X360,DTP Entertainment,Shooter,2009.0,0.14,0.02,0.01,0.01
Velvet Assassin,X360,DTP Entertainment,Shooter,2009.0,0.14,0.02,0.01,0.01
Victorious Boxers: Ippo's Road to Glory,PS2,Empire Interactive,Fighting,2000.0,0.05,0.04,0.38,0.01
Victorious Boxers: Ippo's Road to Glory,PS2,Empire Interactive,Fighting,2000.0,0.05,0.04,0.38,0.01
Victorious Boxers: Revolution,Wii,Ubisoft,Fighting,2007.0,0.07,0.0,0.06,0.01
Victorious Boxers: Revolution,Wii,Ubisoft,Fighting,2007.0,0.07,0.0,0.06,0.01
Viewtiful Joe,GC,Capcom,Action,2003.0,0.38,0.1,0.12,0.02
Viewtiful Joe,GC,Capcom,Action,2003.0,0.38,0.1,0.12,0.02
Viewtiful Joe: Double Trouble!,DS,Capcom,Action,2005.0,0.08,0.0,0.01,0.01
Viewtiful Joe: Double Trouble!,DS,Capcom,Action,2005.0,0.08,0.0,0.01,0.01
Virtua Fighter,SAT,Sega,Fighting,1994.0,0.17,0.12,0.77,0.02
Virtua Fighter,SAT,Sega,Fighting,1994.0,0.17,0.12,0.77,0.02
Virtua Fighter 2,SAT,Sega,Fighting,1995.0,0.34,0.26,1.3,0.03
Virtua Fighter 2,SAT,Sega,Fighting,1995.0,0.34,0.26,1.3,0.03
Virtua Fighter 5,PS3,Sega,Fighting,2007.0,0.29,0.52,0.08,0.2
Virtua Fighter 5,PS3,Sega,Fighting,2007.0,0.29,0.52,0.08,0.2
Virtua Fighter 5 Online,X360,Sega,Fighting,2007.0,0.2,0.03,0.03,0.02
Virtua Fighter 5 Online,X360,Sega,Fighting,2007.0,0.2,0.03,0.03,0.02
Virtua Striker 2002,GC,Sega,Sports,2002.0,0.01,0.0,0.03,0.0
Virtua Striker 2002,GC,Sega,Sports,2002.0,0.01,0.0,0.03,0.0
Virtua Tennis 3,PS3,Sega,Sports,2007.0,0.23,0.59,0.03,0.22
Virtua Tennis 3,PS3,Sega,Sports,2007.0,0.23,0.59,0.03,0.22
Virtua Tennis 4,PS3,Sega,Sports,2011.0,0.09,0.25,0.03,0.09
Virtua Tennis 4,PS3,Sega,Sports,2011.0,0.09,0.25,0.03,0.09
Virtua Tennis 4,X360,Sega,Sports,2011.0,0.11,0.1,0.01,0.02
Virtua Tennis 4,X360,Sega,Sports,2011.0,0.11,0.1,0.01,0.02
Virtua Tennis 4: World Tour,PSV,Sega,Sports,2011.0,0.05,0.3,0.01,0.12
Virtua Tennis 4: World Tour,PSV,Sega,Sports,2011.0,0.05,0.3,0.01,0.12
Viva Pinata: Trouble in Paradise,X360,Microsoft Game Studios,Simulation,2008.0,0.16,0.25,0.01,0.05
Viva Pinata: Trouble in Paradise,X360,Microsoft Game Studios,Simulation,2008.0,0.16,0.25,0.01,0.05
WCW Nitro,PS,THQ,Fighting,1998.0,1.42,0.36,0.03,0.07
WCW Nitro,PS,THQ,Fighting,1998.0,1.42,0.36,0.03,0.07
WCW vs the World,PS,THQ,Fighting,1998.0,1.17,0.2,0.04,0.05
WCW vs the World,PS,THQ,Fighting,1998.0,1.17,0.2,0.04,0.05
WCW vs. nWo: World Tour,N64,THQ,Fighting,1997.0,1.37,0.28,0.03,0.02
WCW vs. nWo: World Tour,N64,THQ,Fighting,1997.0,1.37,0.28,0.03,0.02
WCW/nWo Revenge,N64,THQ,Fighting,1998.0,1.94,0.39,0.03,0.02
WCW/nWo Revenge,N64,THQ,Fighting,1998.0,1.94,0.39,0.03,0.02
WWE '12,PS3,THQ,Fighting,2011.0,0.53,0.46,0.02,0.17
WWE '12,PS3,THQ,Fighting,2011.0,0.53,0.46,0.02,0.17
WWE '12,X360,THQ,Fighting,2011.0,0.74,0.4,0.0,0.12
WWE '12,X360,THQ,Fighting,2011.0,0.74,0.4,0.0,0.12
WWE SmackDown vs Raw 2008,X360,THQ,Fighting,2007.0,0.92,0.38,0.0,0.13
WWE SmackDown vs Raw 2008,X360,THQ,Fighting,2007.0,0.92,0.38,0.0,0.13
WWE SmackDown vs Raw 2008,PS2,THQ,Fighting,2007.0,0.92,0.0,0.01,1.41
WWE SmackDown vs Raw 2008,PS2,THQ,Fighting,2007.0,0.92,0.0,0.01,1.41
WWE SmackDown vs Raw 2008,PS3,THQ,Fighting,2007.0,0.62,0.5,0.01,0.21
WWE SmackDown vs Raw 2008,PS3,THQ,Fighting,2007.0,0.62,0.5,0.01,0.21
WWE SmackDown vs. RAW 2007,PS2,THQ,Fighting,2006.0,1.4,0.88,0.03,0.26
WWE SmackDown vs. RAW 2007,PS2,THQ,Fighting,2006.0,1.4,0.88,0.03,0.26
WWE SmackDown vs. Raw 2009,PS3,THQ,Fighting,2008.0,0.51,0.31,0.01,0.13
WWE SmackDown vs. Raw 2009,PS3,THQ,Fighting,2008.0,0.51,0.31,0.01,0.13
WWE SmackDown vs. Raw 2010,X360,THQ,Fighting,2009.0,0.56,0.38,0.01,0.11
WWE SmackDown vs. Raw 2010,X360,THQ,Fighting,2009.0,0.56,0.38,0.01,0.11
WWE SmackDown vs. Raw 2010,PS3,THQ,Fighting,2009.0,0.48,0.49,0.01,0.2
WWE SmackDown vs. Raw 2010,PS3,THQ,Fighting,2009.0,0.48,0.49,0.01,0.2
WWE SmackDown vs. Raw 2011,PS3,THQ,Fighting,2010.0,0.44,0.46,0.01,0.18
WWE SmackDown vs. Raw 2011,PS3,THQ,Fighting,2010.0,0.44,0.46,0.01,0.18
WWE SmackDown vs. Raw 2011,X360,THQ,Fighting,2010.0,0.44,0.36,0.0,0.08
WWE SmackDown vs. Raw 2011,X360,THQ,Fighting,2010.0,0.44,0.36,0.0,0.08
WWE SmackDown! vs. RAW 2006,PS2,THQ,Fighting,2005.0,1.45,1.11,0.04,0.33
WWE SmackDown! vs. RAW 2006,PS2,THQ,Fighting,2005.0,1.45,1.11,0.04,0.33
WWE SmackDown! vs. Raw,PS2,THQ,Fighting,2002.0,1.32,1.08,0.04,0.39
WWE SmackDown! vs. Raw,PS2,THQ,Fighting,2002.0,1.32,1.08,0.04,0.39
WWF No Mercy,N64,THQ,Fighting,2000.0,1.2,0.27,0.02,0.02
WWF No Mercy,N64,THQ,Fighting,2000.0,1.2,0.27,0.02,0.02
WWF SmackDown!,PS,THQ,Fighting,2000.0,2.01,1.35,0.06,0.16
WWF SmackDown!,PS,THQ,Fighting,2000.0,2.01,1.35,0.06,0.16
WWF SmackDown! 2: Know Your Role,PS,THQ,Fighting,2000.0,1.76,1.21,0.07,0.16
WWF SmackDown! 2: Know Your Role,PS,THQ,Fighting,2000.0,1.76,1.21,0.07,0.16
WWF SmackDown! Just Bring It,PS2,THQ,Fighting,2001.0,1.19,1.15,0.04,0.41
WWF SmackDown! Just Bring It,PS2,THQ,Fighting,2001.0,1.19,1.15,0.04,0.41
Wall-E,DS,THQ,Platform,2008.0,0.46,0.83,0.0,0.17
Wall-E,DS,THQ,Platform,2008.0,0.46,0.83,0.0,0.17
Wanted: Weapons of Fate,X360,Warner Bros. Interactive Entertainment,Shooter,2009.0,0.17,0.15,0.0,0.04
Wanted: Weapons of Fate,X360,Warner Bros. Interactive Entertainment,Shooter,2009.0,0.17,0.15,0.0,0.04
Wanted: Weapons of Fate,PS3,Warner Bros. Interactive Entertainment,Shooter,2009.0,0.14,0.1,0.01,0.05
Wanted: Weapons of Fate,PS3,Warner Bros. Interactive Entertainment,Shooter,2009.0,0.14,0.1,0.01,0.05
Wario: Master of Disguise,DS,Nintendo,Platform,2007.0,0.28,0.02,0.33,0.03
Wario: Master of Disguise,DS,Nintendo,Platform,2007.0,0.28,0.02,0.33,0.03
WarioWare D.I.Y.,DS,Nintendo,Misc,2009.0,0.18,0.19,0.2,0.04
WarioWare D.I.Y.,DS,Nintendo,Misc,2009.0,0.18,0.19,0.2,0.04
"WarioWare, Inc.: Mega Party Game$",GC,Nintendo,Puzzle,2003.0,0.2,0.05,0.44,0.02
"WarioWare, Inc.: Mega Party Game$",GC,Nintendo,Puzzle,2003.0,0.2,0.05,0.44,0.02
Warriors Orochi,PS2,Tecmo Koei,Action,2007.0,0.11,0.09,0.64,0.03
Warriors Orochi,PS2,Tecmo Koei,Action,2007.0,0.11,0.09,0.64,0.03
Warriors Orochi,PSP,Tecmo Koei,Action,2008.0,0.02,0.0,0.18,0.0
Warriors Orochi,PSP,Tecmo Koei,Action,2008.0,0.02,0.0,0.18,0.0
Warriors Orochi 2,PSP,Tecmo Koei,Action,2008.0,0.06,0.0,0.22,0.01
Warriors Orochi 2,PSP,Tecmo Koei,Action,2008.0,0.06,0.0,0.22,0.01
Warriors Orochi 2,X360,Tecmo Koei,Action,2008.0,0.04,0.0,0.01,0.0
Warriors Orochi 2,X360,Tecmo Koei,Action,2008.0,0.04,0.0,0.01,0.0
Warriors Orochi 3,PS4,Tecmo Koei,Action,2014.0,0.04,0.05,0.04,0.02
Warriors Orochi 3,PS4,Tecmo Koei,Action,2014.0,0.04,0.05,0.04,0.02
Warriors Orochi 3,X360,Ubisoft Annecy,Action,2011.0,0.09,0.03,0.03,0.01
Warriors Orochi 3,X360,Ubisoft Annecy,Action,2011.0,0.09,0.03,0.03,0.01
